HG01698	https://1000genomes.s3.us-east-1.amazonaws.com/1000G_2504_high_coverage/additional_698_related/data/ERR3988926/HG01698.final.cram	Caucasian
HG01701	https://1000genomes.s3.us-east-1.amazonaws.com/1000G_2504_high_coverage/additional_698_related/data/ERR3988927/HG01701.final.cram	Caucasian
HG01703	https://1000genomes.s3.us-east-1.amazonaws.com/1000G_2504_high_coverage/additional_698_related/data/ERR3988928/HG01703.final.cram	Caucasian
HG01706	https://1000genomes.s3.us-east-1.amazonaws.com/1000G_2504_high_coverage/additional_698_related/data/ERR3988929/HG01706.final.cram	Caucasian
HG01711	https://1000genomes.s3.us-east-1.amazonaws.com/1000G_2504_high_coverage/additional_698_related/data/ERR3988930/HG01711.final.cram	Caucasian
HG01748	https://1000genomes.s3.us-east-1.amazonaws.com/1000G_2504_high_coverage/additional_698_related/data/ERR3988931/HG01748.final.cram	Caucasian
HG01755	https://1000genomes.s3.us-east-1.amazonaws.com/1000G_2504_high_coverage/additional_698_related/data/ERR3988932/HG01755.final.cram	Caucasian
HG01763	https://1000genomes.s3.us-east-1.amazonaws.com/1000G_2504_high_coverage/additional_698_related/data/ERR3988933/HG01763.final.cram	Caucasian
HG01772	https://1000genomes.s3.us-east-1.amazonaws.com/1000G_2504_high_coverage/additional_698_related/data/ERR3988934/HG01772.final.cram	Caucasian
HG01774	https://1000genomes.s3.us-east-1.amazonaws.com/1000G_2504_high_coverage/additional_698_related/data/ERR3988935/HG01774.final.cram	Caucasian
HG01778	https://1000genomes.s3.us-east-1.amazonaws.com/1000G_2504_high_coverage/additional_698_related/data/ERR3988936/HG01778.final.cram	Caucasian
HG01780	https://1000genomes.s3.us-east-1.amazonaws.com/1000G_2504_high_coverage/additional_698_related/data/ERR3988937/HG01780.final.cram	Caucasian
HG01782	https://1000genomes.s3.us-east-1.amazonaws.com/1000G_2504_high_coverage/additional_698_related/data/ERR3988938/HG01782.final.cram	Caucasian
HG01881	https://1000genomes.s3.us-east-1.amazonaws.com/1000G_2504_high_coverage/additional_698_related/data/ERR3988939/HG01881.final.cram	Black
HG01884	https://1000genomes.s3.us-east-1.amazonaws.com/1000G_2504_high_coverage/additional_698_related/data/ERR3988940/HG01884.final.cram	Black
HG01887	https://1000genomes.s3.us-east-1.amazonaws.com/1000G_2504_high_coverage/additional_698_related/data/ERR3988941/HG01887.final.cram	Black
HG01888	https://1000genomes.s3.us-east-1.amazonaws.com/1000G_2504_high_coverage/additional_698_related/data/ERR3988942/HG01888.final.cram	Black
HG01891	https://1000genomes.s3.us-east-1.amazonaws.com/1000G_2504_high_coverage/additional_698_related/data/ERR3988943/HG01891.final.cram	Black
HG01895	https://1000genomes.s3.us-east-1.amazonaws.com/1000G_2504_high_coverage/additional_698_related/data/ERR3988944/HG01895.final.cram	Black
HG01897	https://1000genomes.s3.us-east-1.amazonaws.com/1000G_2504_high_coverage/additional_698_related/data/ERR3988945/HG01897.final.cram	Black
HG01898	https://1000genomes.s3.us-east-1.amazonaws.com/1000G_2504_high_coverage/additional_698_related/data/ERR3988946/HG01898.final.cram	Unknown
HG01916	https://1000genomes.s3.us-east-1.amazonaws.com/1000G_2504_high_coverage/additional_698_related/data/ERR3988947/HG01916.final.cram	Black
HG01919	https://1000genomes.s3.us-east-1.amazonaws.com/1000G_2504_high_coverage/additional_698_related/data/ERR3988948/HG01919.final.cram	Unknown
HG01922	https://1000genomes.s3.us-east-1.amazonaws.com/1000G_2504_high_coverage/additional_698_related/data/ERR3988949/HG01922.final.cram	Unknown
